Date,Portfolio_Return,Rolling_Vol_30d,VaR_95_30d,Risk_Flag,+50bps_Stress_Return,+100bps_Stress_Return
2021-05-19,-0.0019158116104541396,0.002839130969923306,-0.004214318127408027,Normal,-0.0023947645130676745,-0.0028737174156812095
2021-05-20,0.004275305450719191,0.002852334781668837,-0.004214318127408027,Normal,0.005344131813398989,0.006412958176078787
2021-05-21,0.00110841150146479,0.0028282372904802696,-0.004214318127408027,Normal,0.0013855143768309874,0.001662617252197185
2021-05-24,0.0016329634229168555,0.0028397587398852325,-0.004214318127408027,Normal,0.0020412042786460693,0.0024494451343752832
2021-05-25,0.00431232547088826,0.0028550746289159727,-0.004214318127408027,Normal,0.005390406838610326,0.00646848820633239
2021-05-26,-0.0008737649905840028,0.0028452256261385493,-0.004214318127408027,Normal,-0.0010922062382300035,-0.0013106474858760042
2021-05-27,-0.0019226415531115777,0.0024818515129554413,-0.004214318127408027,Normal,-0.002403301941389472,-0.0028839623296673667
2021-05-28,-0.00055777190970141,0.0023988448332371566,-0.004214318127408027,Normal,-0.0006972148871267625,-0.000836657864552115
2021-06-01,-0.00020550466894582917,0.0023860595092924258,-0.004214318127408027,Normal,-0.00025688083618228646,-0.00030825700341874374
2021-06-02,0.0011893420251571918,0.002346818479889901,-0.004214318127408027,Normal,0.0014866775314464897,0.0017840130377357877
2021-06-03,-0.0022120485057373815,0.002372777695956426,-0.004214318127408027,Normal,-0.002765060632171727,-0.003318072758606072
2021-06-04,0.006520897247312307,0.0026487632889625654,-0.004214318127408027,Normal,0.008151121559140384,0.00978134587096846
2021-06-07,-0.0013246338407667535,0.0026492421319559184,-0.004214318127408027,Normal,-0.0016557923009584419,-0.0019869507611501303
2021-06-08,0.0033784424037714236,0.002711851179214834,-0.004214318127408027,Normal,0.004223053004714279,0.005067663605657136
2021-06-09,0.003909259460537033,0.0026612321678730296,-0.0034043881535023427,Normal,0.0048865743256712914,0.005863889190805549
2021-06-10,0.0033001093048143173,0.0027116173458486066,-0.0034043881535023427,Normal,0.0041251366310178965,0.004950163957221476
2021-06-11,-0.0011042302923543652,0.0027025491223359125,-0.0034043881535023427,Normal,-0.0013802878654429565,-0.001656345438531548
2021-06-14,-0.003707283533680772,0.00280880524815376,-0.003956898382461611,Normal,-0.004634104417100965,-0.005560925300521158
2021-06-15,-0.00038200110487984773,0.002811371706066602,-0.003956898382461611,Normal,-0.00047750138109980966,-0.0005730016573197716
2021-06-16,-0.0028771409100164145,0.0028346197166145906,-0.003956898382461611,Normal,-0.003596426137520518,-0.0043157113650246215
2021-06-17,0.006184484505588579,0.003038056360796203,-0.003956898382461611,Normal,0.007730605631985724,0.00927672675838287
2021-06-18,0.007883566166021039,0.0033365552860217273,-0.003956898382461611,Normal,0.009854457707526298,0.011825349249031558
2021-06-21,-0.006571101472603054,0.003567268887427527,-0.0047042352267963605,HIGH RISK,-0.008213876840753817,-0.009856652208904582
2021-06-22,0.001615679863590828,0.0034671373522497514,-0.004500004895975673,Normal,0.002019599829488535,0.002423519795386242
2021-06-23,-0.0017551765615018144,0.0034474808911637606,-0.004500004895975673,Normal,-0.002193970701877268,-0.0026327648422527217
2021-06-24,0.0005158152281753056,0.0032715184707459966,-0.003333719353031811,Normal,0.000644769035219132,0.0007737228422629583
2021-06-25,-0.0041945783969549915,0.0033906152017848007,-0.003975295708481592,HIGH RISK,-0.005243222996193739,-0.006291867595432488
2021-06-28,0.004587398899914996,0.003417538564277799,-0.003975295708481592,Normal,0.005734248624893745,0.006881098349872494
2021-06-29,0.0006924965131812252,0.00340314766265718,-0.003975295708481592,Normal,0.0008656206414765315,0.0010387447697718377
2021-06-30,0.0020823639240611,0.003400097282782294,-0.003975295708481592,Normal,0.002602954905076375,0.00312354588609165
2021-07-01,-0.00028727669537039385,0.0033683227976389713,-0.003975295708481592,Normal,-0.0003590958692129923,-0.0004309150430555908
2021-07-02,0.003380412973244281,0.0033407043107822484,-0.003975295708481592,Normal,0.004225516216555351,0.005070619459866421
2021-07-06,0.005779783483207475,0.0034617381625839266,-0.003975295708481592,Normal,0.007224729354009344,0.008669675224811213
2021-07-07,0.003965584041875451,0.0035031759560462355,-0.003975295708481592,Normal,0.004956980052344314,0.0059483760628131765
2021-07-08,0.0023175274061815188,0.0034576385449663284,-0.003975295708481592,Normal,0.0028969092577268984,0.003476291109272278
2021-07-09,-0.006484412766812035,0.0037041795508967446,-0.005453987300376365,HIGH RISK,-0.008105515958515044,-0.009726619150218052
2021-07-12,-0.0006813776391994727,0.0036796793884244137,-0.005453987300376365,Normal,-0.0008517220489993409,-0.001022066458799209
2021-07-13,-0.0038534100037755925,0.0037706691508328466,-0.005453987300376365,Normal,-0.004816762504719491,-0.005780115005663389
2021-07-14,0.005456847893062851,0.0038632177064004693,-0.005453987300376365,Normal,0.0068210598663285636,0.008185271839594277
2021-07-15,0.005117488880194736,0.003938812312828172,-0.005453987300376365,Normal,0.00639686110024342,0.007676233320292103
2021-07-16,-0.0007243509375081855,0.0039056593147353317,-0.005453987300376365,Normal,-0.0009054386718852319,-0.0010865264062622781
2021-07-19,0.01031420148256279,0.0041417648262680054,-0.005453987300376365,Normal,0.012892751853203488,0.015471302223844186
2021-07-20,-0.003482619717786036,0.004205690218642416,-0.005453987300376365,Normal,-0.004353274647232545,-0.005223929576679054
2021-07-21,-0.006261817180801765,0.004393329444083979,-0.006384244753107414,Normal,-0.007827271476002207,-0.009392725771202648
2021-07-22,0.003957887575622913,0.004394515619774952,-0.006384244753107414,Normal,0.004947359469528642,0.0059368313634343695
2021-07-23,-0.0027022372993925257,0.00441458987956349,-0.006384244753107414,Normal,-0.003377796624240657,-0.004053355949088788
2021-07-26,-0.0012923800362016902,0.004417265682128621,-0.006384244753107414,Normal,-0.0016154750452521127,-0.0019385700543025353
2021-07-27,0.005057367956170955,0.004411045495293202,-0.006384244753107414,Normal,0.006321709945213694,0.0075860519342564325
2021-07-28,0.0003439673448495384,0.00440569009110086,-0.006384244753107414,Normal,0.000429959181061923,0.0005159510172743076
2021-07-29,-0.002867861085935286,0.0044054134401734606,-0.006384244753107414,Normal,-0.0035848263574191075,-0.004301791628902929
2021-07-30,0.0025822881013985257,0.004305397315676455,-0.006384244753107414,Normal,0.003227860126748157,0.003873432152097789
2021-08-02,0.004559037529977698,0.004157465384644099,-0.006384244753107414,Normal,0.005698796912472123,0.006838556294966547
2021-08-03,0.0002615663381681325,0.003925784976922778,-0.005331559728070717,Normal,0.00032695792271016566,0.00039234950725219875
2021-08-04,0.00048506629305844484,0.0039244353699503754,-0.005331559728070717,Normal,0.000606332866323056,0.0007275994395876673
2021-08-05,-0.003066768476923961,0.003962109946212608,-0.005331559728070717,Normal,-0.0038334605961549513,-0.004600152715385941
2021-08-06,-0.007636692209873508,0.004254731606207515,-0.006384244753107414,HIGH RISK,-0.009545865262341885,-0.011455038314810262
2021-08-09,-0.0020235633037791745,0.0041886691423160555,-0.006384244753107414,Normal,-0.002529454129723968,-0.0030353449556687617
2021-08-10,-0.002283179504171414,0.004153791421799907,-0.006384244753107414,Normal,-0.0028539743802142676,-0.003424769256257121
2021-08-11,0.0003216180360115321,0.004153515217277497,-0.006384244753107414,Normal,0.00040202254501441514,0.00048242705401729813
2021-08-12,-0.0008887395881531646,0.004147710589806155,-0.006384244753107414,Normal,-0.0011109244851914557,-0.0013331093822297468
2021-08-13,0.007219883724107164,0.004332637775438405,-0.006384244753107414,Normal,0.009024854655133955,0.010829825586160746
2021-08-16,0.0016243003827375684,0.004305026281254745,-0.006384244753107414,Normal,0.0020303754784219605,0.0024364505741063525
2021-08-17,-0.00038184568810095687,0.004190084950267836,-0.006384244753107414,Normal,-0.0004773071101261961,-0.0005727685321514353
2021-08-18,0.0009490911305651828,0.004134879701992249,-0.006384244753107414,Normal,0.0011863639132064785,0.0014236366958477742
2021-08-19,0.0031937187978018,0.004153420695070376,-0.006384244753107414,Normal,0.00399214849725225,0.0047905781967026995
2021-08-20,-9.026845764381619e-05,0.003956529528115553,-0.005178033951139987,Normal,-0.00011283557205477024,-0.0001354026864657243
2021-08-23,-0.0001361434351758358,0.0039524498424291805,-0.005178033951139987,Normal,-0.00017017929396979475,-0.00020421515276375368
2021-08-24,-0.003538388878194317,0.003941001234979459,-0.005036274444628413,Normal,-0.0044229860977428965,-0.0053075833172914755
2021-08-25,-0.004115531236126809,0.0039106246627824675,-0.005295988505698034,Normal,-0.0051444140451585105,-0.006173296854190213
2021-08-26,0.0009231580445770623,0.0038003203817173147,-0.005295988505698034,Normal,0.001153947555721328,0.0013847370668655934
2021-08-27,0.003584822325404987,0.003852681612848856,-0.005295988505698034,Normal,0.004481027906756234,0.00537723348810748
2021-08-30,0.00160144341321596,0.0033568286649760925,-0.005295988505698034,Normal,0.00200180426651995,0.00240216511982394
2021-08-31,-0.0029322567221756746,0.003339371149865884,-0.005295988505698034,Normal,-0.003665320902719593,-0.004398385083263512
2021-09-01,0.0006737371631584018,0.0031331008711982977,-0.003855817175057187,Normal,0.0008421714539480023,0.0010106057447376027
2021-09-02,0.0018535569329634072,0.0030669040540004106,-0.003855817175057187,Normal,0.002316946166204259,0.0027803353994451108
2021-09-03,-0.0038274191909830244,0.0031082309359853834,-0.003985880815812106,Normal,-0.004784273988728781,-0.005741128786474536
2021-09-07,-0.004238331656924221,0.0031959347674985336,-0.004183071467565386,HIGH RISK,-0.005297914571155277,-0.006357497485386332
2021-09-08,0.0032613280719814655,0.0031118427307181037,-0.004183071467565386,Normal,0.004076660089976832,0.004891992107972198
2021-09-09,0.005051917073648567,0.0032532649315362033,-0.004183071467565386,Normal,0.006314896342060708,0.007577875610472851
2021-09-10,-0.004107117019600685,0.0032985405145523894,-0.004183071467565386,Normal,-0.005133896274500857,-0.006160675529401027
2021-09-13,0.0024983637947763406,0.0032962770355479767,-0.004183071467565386,Normal,0.0031229547434704257,0.003747545692164511
2021-09-14,0.005333611585336406,0.003336333785739178,-0.004183071467565386,Normal,0.006667014481670508,0.00800041737800461
2021-09-15,-0.0017370185092524897,0.0033505587520801417,-0.004183071467565386,Normal,-0.002171273136565612,-0.0026055277638787344
2021-09-16,-0.0026956560352846917,0.003382206663342845,-0.004183071467565386,Normal,-0.0033695700441058645,-0.004043484052927038
2021-09-17,-0.0026484574128721183,0.0033707676570206985,-0.004183071467565386,Normal,-0.003310571766090148,-0.0039726861193081775
2021-09-20,0.005899454010719192,0.0032406929716830963,-0.004111744838690053,Normal,0.00737431751339899,0.008849181016078789
2021-09-21,-0.00040883289433627884,0.003214448071836258,-0.004111744838690053,Normal,-0.0005110411179203486,-0.0006132493415044182
2021-09-22,0.0021082868847587624,0.003191154665755093,-0.004111744838690053,Normal,0.002635358605948453,0.0031624303271381438
2021-09-23,-0.010742461526481653,0.003792567485391317,-0.004183071467565386,HIGH RISK,-0.013428076908102066,-0.01611369228972248
2021-09-24,-0.0043791874427778765,0.0038768541582279792,-0.004315802339143732,HIGH RISK,-0.005473984303472346,-0.006568781164166815
2021-09-27,-0.0021569374374244368,0.003645206359788958,-0.004315802339143732,Normal,-0.002696171796780546,-0.0032354061561366554
2021-09-28,-0.006424747674310709,0.003790540198152315,-0.005504245570120934,HIGH RISK,-0.008030934592888386,-0.009637121511466062
2021-09-29,0.0010424897673383022,0.0038021087564672736,-0.005504245570120934,Normal,0.0013031122091728777,0.0015637346510074535
2021-09-30,0.00043693478121161383,0.0037963368716110524,-0.005504245570120934,Normal,0.0005461684765145173,0.0006554021718174208
2021-10-01,0.004324340772620412,0.003840215820382149,-0.005504245570120934,Normal,0.005405425965775515,0.006486511158930619
2021-10-04,-0.001406987090367462,0.0038426645011988155,-0.005504245570120934,Normal,-0.0017587338629593274,-0.002110480635551193
2021-10-05,-0.004296753579566308,0.003901345451469714,-0.005504245570120934,Normal,-0.005370941974457885,-0.006445130369349461
2021-10-06,0.0019287798557916513,0.0038919675255377527,-0.005504245570120934,Normal,0.002410974819739564,0.002893169783687477
2021-10-07,-0.004933797816909317,0.0039207961017144275,-0.005753820238480082,Normal,-0.006167247271136647,-0.0074006967253639755
2021-10-08,-0.003175764922882481,0.003939169351010775,-0.005753820238480082,Normal,-0.0039697061536031015,-0.0047636473843237215
2021-10-11,-0.0019325516370733247,0.003861028195425292,-0.005753820238480082,Normal,-0.002415689546341656,-0.002898827455609987
2021-10-12,0.007373508156089652,0.004123224953386619,-0.005753820238480082,Normal,0.009216885195112065,0.011060262234134477
2021-10-13,0.003765459026152884,0.004177770607879175,-0.005753820238480082,Normal,0.004706823782691105,0.005648188539229326
2021-10-14,0.00202185637556207,0.00419750078965132,-0.005753820238480082,Normal,0.0025273204694525875,0.003032784563343105
2021-10-15,-0.0037859795067869406,0.00421899567246109,-0.005753820238480082,Normal,-0.004732474383483676,-0.005678969260180411
2021-10-18,0.0008647172069089123,0.004181843768586184,-0.005753820238480082,Normal,0.0010808965086361404,0.0012970758103633684
2021-10-19,-0.0056760796742437725,0.00423479382482878,-0.006087847074280587,Normal,-0.007095099592804716,-0.008514119511365659
2021-10-20,-0.00227971786661485,0.004186250134774003,-0.006087847074280587,Normal,-0.0028496473332685623,-0.003419576799922275
2021-10-21,-0.001662293826988755,0.004046882510187976,-0.006087847074280587,Normal,-0.0020778672837359438,-0.0024934407404831327
2021-10-22,0.004443790183797887,0.004113433204003433,-0.006087847074280587,Normal,0.005554737729747359,0.006665685275696831
2021-10-25,5.59799559174771e-05,0.004073768676723409,-0.006087847074280587,Normal,6.997494489684637e-05,8.396993387621565e-05
2021-10-26,0.0030879340686666237,0.003978764073385414,-0.006087847074280587,Normal,0.0038599175858332795,0.004631901102999936
2021-10-27,0.007854427226145192,0.004272586644522593,-0.006087847074280587,Normal,0.00981803403268149,0.011781640839217788
2021-10-28,-0.001959756822667432,0.004261326705810081,-0.006087847074280587,Normal,-0.00244969602833429,-0.002939635234001148
2021-10-29,0.0012029253703407978,0.004249939910905961,-0.006087847074280587,Normal,0.0015036567129259972,0.0018043880555111969
2021-11-01,-0.002577839628203349,0.004103255061843442,-0.006087847074280587,Normal,-0.003222299535254186,-0.0038667594423050233
2021-11-02,0.002644161664470346,0.004145195997514975,-0.006087847074280587,Normal,0.0033052020805879323,0.003966242496705519
2021-11-03,-0.00456720055053091,0.004180788298710918,-0.006087847074280587,Normal,-0.005709000688163638,-0.006850800825796366
2021-11-04,0.005619507809586939,0.003881675457502524,-0.005342052838443268,Normal,0.007024384761983674,0.00842926171438041
2021-11-05,0.006965208657199333,0.004006210456867323,-0.005342052838443268,Normal,0.008706510821499166,0.010447812985798999
2021-11-08,-0.002453030931165815,0.004012644438170889,-0.005342052838443268,Normal,-0.003066288663957269,-0.003679546396748723
2021-11-09,0.006067028202180118,0.003947305541072869,-0.004768829047039034,Normal,0.007583785252725147,0.009100542303270176
2021-11-10,-0.009605317258275256,0.0043657467453326266,-0.005342052838443268,HIGH RISK,-0.01200664657284407,-0.014407975887412883
2021-11-11,-0.0018026827052273948,0.004382055491321845,-0.005342052838443268,Normal,-0.0022533533815342435,-0.0027040240578410923
2021-11-12,-0.0004924996751580016,0.004313568110126022,-0.005342052838443268,Normal,-0.000615624593947502,-0.0007387495127370025
2021-11-15,-0.005533126762287344,0.0044257149612609336,-0.00561175086386338,Normal,-0.00691640845285918,-0.008299690143431016
2021-11-16,-0.0011397185242434011,0.004359388667751826,-0.00561175086386338,Normal,-0.0014246481553042514,-0.0017095777863651018
2021-11-17,0.003956465602563168,0.004405628133491969,-0.00561175086386338,Normal,0.00494558200320396,0.0059346984038447514
2021-11-18,0.0014183931339395068,0.004308005248280666,-0.00561175086386338,Normal,0.0017729914174243835,0.0021275897009092604
2021-11-19,0.004343652972981264,0.0043181466468078114,-0.00561175086386338,Normal,0.00542956621622658,0.006515479459471896
2021-11-22,-0.006735802464354827,0.0044982969456722624,-0.006258927208804852,HIGH RISK,-0.008419753080443534,-0.01010370369653224
2021-11-23,-0.006193573613548035,0.004452761297531031,-0.00649179948149177,Normal,-0.007741967016935044,-0.009290360420322052
2021-11-24,0.006301359873593371,0.004551102602726351,-0.00649179948149177,Normal,0.007876699841991713,0.009452039810390056
2021-11-26,0.013386758915342986,0.00515680177744426,-0.00649179948149177,Normal,0.016733448644178733,0.020080138373014478
2021-11-29,-0.003275263266914852,0.005143360515624282,-0.00649179948149177,Normal,-0.004094079083643565,-0.004912894900372278
2021-11-30,0.0067936115480508414,0.005273744356945993,-0.00649179948149177,Normal,0.008492014435063552,0.010190417322076262
2021-12-01,0.002723133163312186,0.005150229612548822,-0.00649179948149177,Normal,0.0034039164541402323,0.004084699744968279
2021-12-02,-0.000730666541243911,0.005125098047204078,-0.00649179948149177,Normal,-0.0009133331765548887,-0.0010959998118658665
2021-12-03,0.006131568300039876,0.005185927203799857,-0.00649179948149177,Normal,0.007664460375049845,0.009197352450059815
2021-12-06,-0.006512323549137777,0.005333131276100632,-0.006635236952507155,Normal,-0.008140404436422222,-0.009768485323706666
2021-12-07,-0.004388292791411767,0.005416517510166656,-0.006635236952507155,Normal,-0.005485365989264709,-0.00658243918711765
2021-12-08,-0.006713863539504872,0.0055602470870792,-0.006725929948172347,Normal,-0.00839232942438109,-0.010070795309257308
2021-12-09,0.002588427374224378,0.005396114920347609,-0.006725929948172347,Normal,0.0032355342177804725,0.003882641061336567
2021-12-10,-0.0004171664052961728,0.005382334006707864,-0.006725929948172347,Normal,-0.000521458006620216,-0.0006257496079442593
2021-12-13,0.0067107508520771,0.005508990388036681,-0.006725929948172347,Normal,0.008388438565096376,0.01006612627811565
2021-12-14,-0.0015644552265905072,0.005493077255928775,-0.006725929948172347,Normal,-0.001955569033238134,-0.002346682839885761
2021-12-15,-0.0035801728698120114,0.005524834100525248,-0.006725929948172347,Normal,-0.004475216087265014,-0.005370259304718017
2021-12-16,0.0013650438117360035,0.00545240734558123,-0.006725929948172347,Normal,0.0017063047646700045,0.002047565717604005
2021-12-17,0.004370241205390424,0.005416143962055157,-0.006725929948172347,Normal,0.00546280150673803,0.006555361808085636
2021-12-20,-0.0027069406365600734,0.00529842557937432,-0.006725929948172347,Normal,-0.003383675795700092,-0.00406041095484011
2021-12-21,-0.0027866266177843935,0.005304265429175484,-0.006725929948172347,Normal,-0.003483283272230492,-0.00417993992667659
2021-12-22,0.0018209821548005323,0.005194120673149624,-0.006725929948172347,Normal,0.0022762276935006653,0.0027314732322007984
2021-12-23,-0.003623466835874667,0.004923437738051566,-0.006623170543839679,Normal,-0.004529333544843334,-0.005435200253812
2021-12-27,0.0008065385465592841,0.004911263765567216,-0.006623170543839679,Normal,0.0010081731831991052,0.0012098078198389262
2021-12-28,-0.0013789563518843047,0.004918302488925684,-0.006623170543839679,Normal,-0.0017236954398553808,-0.002068434527826457
2021-12-29,-0.005385351858204064,0.004912452572713759,-0.006623170543839679,Normal,-0.00673168982275508,-0.008078027787306097
2021-12-30,0.004094028980134334,0.004956479955698237,-0.006623170543839679,Normal,0.005117536225167918,0.0061410434702015015
2021-12-31,0.00023835267203538754,0.004909729974429737,-0.006623170543839679,Normal,0.00029794084004423443,0.0003575290080530813
2022-01-03,-0.012240991443105606,0.005404768372959987,-0.006725929948172347,HIGH RISK,-0.015301239303882008,-0.018361487164658408
2022-01-04,-0.0013666916948236556,0.005338702491247655,-0.006725929948172347,Normal,-0.0017083646185295696,-0.0020500375422354833
2022-01-05,-0.0036432502558533995,0.0052412939117563,-0.006623170543839679,Normal,-0.004554062819816749,-0.005464875383780099
2022-01-06,-0.00023322279308820212,0.00512202877586468,-0.006623170543839679,Normal,-0.00029152849136025266,-0.00034983418963230317
2022-01-07,-0.0035648509263182713,0.005011918767702013,-0.006623170543839679,Normal,-0.004456063657897839,-0.005347276389477407
2022-01-10,0.0005359157124569988,0.004286422200270068,-0.006623170543839679,Normal,0.0006698946405712485,0.0008038735686854981
2022-01-11,0.0031364664522718724,0.004321774095566558,-0.006623170543839679,Normal,0.00392058306533984,0.004704699678407809
2022-01-12,-0.0013355027636730392,0.004087415390781041,-0.006623170543839679,Normal,-0.001669378454591299,-0.0020032541455095587
2022-01-13,0.00417872004377684,0.004140468312226721,-0.006623170543839679,Normal,0.00522340005472105,0.00626808006566526
2022-01-14,-0.0077599529248123895,0.004326824879219161,-0.007289212701424006,HIGH RISK,-0.009699941156015487,-0.011639929387218584
2022-01-18,-0.00771698565686633,0.0042661837709238055,-0.007740617654236663,Normal,-0.009646232071082913,-0.011575478485299495
2022-01-19,0.003269933119954086,0.00424914115283659,-0.007740617654236663,Normal,0.004087416399942608,0.0049048996799311295
2022-01-20,0.002691687793964448,0.004265011940856265,-0.007740617654236663,Normal,0.00336460974245556,0.004037531690946672
2022-01-21,0.006173414916534226,0.004319062196173,-0.007740617654236663,Normal,0.007716768645667782,0.009260122374801338
2022-01-24,-0.002837856604994212,0.004295465179675712,-0.007740617654236663,Normal,-0.003547320756242765,-0.004256784907491318
2022-01-25,-0.0011380537176952272,0.00429550713434097,-0.007740617654236663,Normal,-0.001422567147119034,-0.001707080576542841
2022-01-26,-0.006985939133663743,0.004198415236336688,-0.007740617654236663,Normal,-0.008732423917079679,-0.010478908700495615
2022-01-27,0.007247204385679347,0.0044740415331679575,-0.007740617654236663,Normal,0.009059005482099184,0.010870806578519021
2022-01-28,0.0010060106999962848,0.004459231055959941,-0.007740617654236663,Normal,0.001257513374995356,0.0015090160499944272
2022-01-31,-0.0017234758306241549,0.004443330031340851,-0.007740617654236663,Normal,-0.0021543447882801936,-0.0025852137459362323
2022-02-01,-0.001584523405588974,0.004331598227886264,-0.007740617654236663,Normal,-0.0019806542569862176,-0.0023767851083834612
2022-02-02,0.0018902824161278382,0.004353822764936449,-0.007740617654236663,Normal,0.0023628530201597977,0.0028354236241917574
2022-02-03,-0.0042984849557658284,0.004384569256275366,-0.007740617654236663,Normal,-0.005373106194707286,-0.006447727433648742
2022-02-04,-0.008140099986396088,0.004538742204164984,-0.007969033808683423,HIGH RISK,-0.01017512498299511,-0.012210149979594132
2022-02-07,0.0003845673516706949,0.004527666536226634,-0.007969033808683423,Normal,0.0004807091895883686,0.0005768510275060423
2022-02-08,-0.0036618565568506956,0.004533238016157348,-0.007969033808683423,Normal,-0.0045773206960633694,-0.005492784835276043
2022-02-09,0.0010389474210247644,0.004553937334002078,-0.007969033808683423,Normal,0.0012986842762809556,0.0015584211315371466
2022-02-10,-0.010053440896682845,0.004774259349479654,-0.009192437487053803,HIGH RISK,-0.012566801120853555,-0.015080161345024268
2022-02-11,0.009426125743265215,0.005076069676171347,-0.009192437487053803,Normal,0.011782657179081519,0.014139188614897824
2022-02-14,-0.007166823116560546,0.005180890692555884,-0.009192437487053803,Normal,-0.008958528895700682,-0.01075023467484082
2022-02-15,-0.004662057680046979,0.004809673615571864,-0.007969033808683423,Normal,-0.005827572100058723,-0.006993086520070468
2022-02-16,0.0031071670865104504,0.0048742078059636675,-0.007969033808683423,Normal,0.003883958858138063,0.004660750629765675
2022-02-17,0.00446051961940445,0.004951238052460462,-0.007969033808683423,Normal,0.005575649524255563,0.006690779429106675
2022-02-18,0.004630928351001762,0.005049464276162469,-0.007969033808683423,Normal,0.005788660438752202,0.006946392526502643
2022-02-22,0.0005223941476426575,0.0050231320730838545,-0.007969033808683423,Normal,0.0006529926845533218,0.0007835912214639862
2022-02-23,-0.006529977324037335,0.005136667605102161,-0.007969033808683423,Normal,-0.008162471655046669,-0.009794965986056003
2022-02-24,0.0012796213477834772,0.005099302400333588,-0.007969033808683423,Normal,0.0015995266847293466,0.0019194320216752159
2022-02-25,0.00015357237889723763,0.005101253500194155,-0.007969033808683423,Normal,0.00019196547362154703,0.00023035856834585644
2022-02-28,0.011687069247950266,0.005518993679514536,-0.007969033808683423,Normal,0.014608836559937832,0.0175306038719254
2022-03-01,0.007869404581250553,0.005548591478963575,-0.007949698538107697,Normal,0.00983675572656319,0.01180410687187583
2022-03-02,-0.01750561436595995,0.006260828731817704,-0.009192437487053803,HIGH RISK,-0.021882017957449935,-0.026258421548939925
2022-03-03,0.004831232271569341,0.006298034598924587,-0.009192437487053803,Normal,0.0060390403394616765,0.007246848407354012
2022-03-04,0.009416635487286959,0.00652250414086287,-0.009192437487053803,Normal,0.011770794359108699,0.014124953230930437
2022-03-07,-0.004392905578242419,0.0064604751284764676,-0.009192437487053803,Normal,-0.005491131972803024,-0.006589358367363629
2022-03-08,-0.005949844724057758,0.006525772192104726,-0.009192437487053803,Normal,-0.007437305905072198,-0.008924767086086638
2022-03-09,-0.005521593995356751,0.00658943904851636,-0.009192437487053803,Normal,-0.0069019924941959385,-0.008282390993035127
2022-03-10,-0.006596272342232294,0.006576872555983019,-0.009192437487053803,Normal,-0.008245340427790368,-0.00989440851334844
2022-03-11,0.0009065357242684277,0.00641496133091568,-0.009192437487053803,Normal,0.0011331696553355346,0.0013598035864026414
2022-03-14,-0.012875275910679199,0.006768179845491696,-0.01160545015438084,HIGH RISK,-0.016094094888349,-0.0193129138660188
